hpi_type,hpi_flavor,frequency,level,place_name,place_id,yr,period,index_nsa,index_sa
traditional,all-transactions,quarterly,State,Connecticut,CT,2023,2,599.74,
traditional,all-transactions,quarterly,State,District of Columbia,DC,2023,1,1046.76,
traditional,all-transactions,quarterly,State,District of Columbia,DC,2023,2,1062.0,
traditional,all-transactions,quarterly,State,Delaware,DE,2023,1,663.9,
traditional,all-transactions,quarterly,State,Delaware,DE,2023,2,672.17,
traditional,all-transactions,quarterly,State,Florida,FL,2023,1,767.26,
traditional,all-transactions,quarterly,State,Florida,FL,2023,2,785.74,
traditional,all-transactions,quarterly,State,Georgia,GA,2023,1,585.22,
traditional,all-transactions,quarterly,State,Georgia,GA,2023,2,603.22,
traditional,all-transactions,quarterly,State,Hawaii,HI,2023,1,873.85,
traditional,all-transactions,quarterly,State,Hawaii,HI,2023,2,887.9,
traditional,all-transactions,quarterly,State,Iowa,IA,2023,1,399.72,
traditional,all-transactions,quarterly,State,Iowa,IA,2023,2,410.87,
traditional,all-transactions,quarterly,State,Idaho,ID,2023,1,745.92,
traditional,all-transactions,quarterly,State,Idaho,ID,2023,2,744.91,
traditional,all-transactions,quarterly,State,Illinois,IL,2023,1,449.6,
traditional,all-transactions,quarterly,State,Illinois,IL,2023,2,467.64,
traditional,all-transactions,quarterly,State,Indiana,IN,2023,1,447.94,
traditional,all-transactions,quarterly,State,Indiana,IN,2023,2,469.36,
traditional,all-transactions,quarterly,State,Kansas,KS,2023,1,404.3,
traditional,all-transactions,quarterly,State,Kansas,KS,2023,2,425.09,
traditional,all-transactions,quarterly,State,Kentucky,KY,2023,1,498.89,
traditional,all-transactions,quarterly,State,Kentucky,KY,2023,2,513.98,
traditional,all-transactions,quarterly,State,Louisiana,LA,2023,1,359.02,
traditional,all-transactions,quarterly,State,Louisiana,LA,2023,2,362.57,
traditional,all-transactions,quarterly,State,Massachusetts,MA,2023,1,1112.99,
traditional,all-transactions,quarterly,State,Massachusetts,MA,2023,2,1153.48,
traditional,all-transactions,quarterly,State,Maryland,MD,2023,1,631.67,
traditional,all-transactions,quarterly,State,Maryland,MD,2023,2,657.43,
traditional,all-transactions,quarterly,State,Maine,ME,2023,1,871.35,
traditional,all-transactions,quarterly,State,Maine,ME,2023,2,921.09,
traditional,all-transactions,quarterly,State,Michigan,MI,2023,1,477.33,
traditional,all-transactions,quarterly,State,Michigan,MI,2023,2,500.59,
traditional,all-transactions,quarterly,State,Minnesota,MN,2023,1,538.23,
traditional,all-transactions,quarterly,State,Minnesota,MN,2023,2,561.28,
traditional,all-transactions,quarterly,State,Missouri,MO,2023,1,484.47,
traditional,all-transactions,quarterly,State,Missouri,MO,2023,2,505.19,
traditional,all-transactions,quarterly,State,Mississippi,MS,2023,1,375.28,
traditional,all-transactions,quarterly,State,Mississippi,MS,2023,2,381.6,
traditional,all-transactions,quarterly,State,Montana,MT,2023,1,747.67,
traditional,all-transactions,quarterly,State,Montana,MT,2023,2,784.91,
traditional,all-transactions,quarterly,State,North Carolina,NC,2023,1,617.74,
traditional,all-transactions,quarterly,State,North Carolina,NC,2023,2,637.76,
traditional,all-transactions,quarterly,State,North Dakota,ND,2023,1,454.71,
traditional,all-transactions,quarterly,State,North Dakota,ND,2023,2,467.34,
traditional,all-transactions,quarterly,State,Nebraska,NE,2023,1,475.75,
traditional,all-transactions,quarterly,State,Nebraska,NE,2023,2,492.95,
traditional,all-transactions,quarterly,State,New Hampshire,NH,2023,1,747.34,
traditional,all-transactions,quarterly,State,New Hampshire,NH,2023,2,778.2,
traditional,all-transactions,quarterly,State,New Jersey,NJ,2023,1,753.03,
traditional,all-transactions,quarterly,State,New Jersey,NJ,2023,2,783.94,
traditional,all-transactions,quarterly,State,New Mexico,NM,2023,1,486.54,
traditional,all-transactions,quarterly,State,New Mexico,NM,2023,2,498.42,
traditional,all-transactions,quarterly,State,Nevada,NV,2023,1,579.41,
traditional,all-transactions,quarterly,State,Nevada,NV,2023,2,586.3,
traditional,all-transactions,quarterly,State,New York,NY,2023,1,945.78,
traditional,all-transactions,quarterly,State,New York,NY,2023,2,980.86,
traditional,all-transactions,quarterly,State,Ohio,OH,2023,1,428.04,
traditional,all-transactions,quarterly,State,Ohio,OH,2023,2,446.96,
traditional,all-transactions,quarterly,State,Oklahoma,OK,2023,1,353.94,
traditional,all-transactions,quarterly,State,Oklahoma,OK,2023,2,362.9,
traditional,all-transactions,quarterly,State,Oregon,OR,2023,1,793.6,
traditional,all-transactions,quarterly,State,Oregon,OR,2023,2,814.89,
traditional,all-transactions,quarterly,State,Pennsylvania,PA,2023,1,605.36,
traditional,all-transactions,quarterly,State,Pennsylvania,PA,2023,2,622.77,
traditional,all-transactions,quarterly,State,Rhode Island,RI,2023,1,840.82,
traditional,all-transactions,quarterly,State,Rhode Island,RI,2023,2,875.21,
traditional,all-transactions,quarterly,State,South Carolina,SC,2023,1,613.84,
traditional,all-transactions,quarterly,State,South Carolina,SC,2023,2,629.75,
traditional,all-transactions,quarterly,State,South Dakota,SD,2023,1,571.88,
traditional,all-transactions,quarterly,State,South Dakota,SD,2023,2,587.81,
traditional,all-transactions,quarterly,State,Tennessee,TN,2023,1,626.74,
traditional,all-transactions,quarterly,State,Tennessee,TN,2023,2,641.7,
traditional,all-transactions,quarterly,State,Texas,TX,2023,1,499.41,
traditional,all-transactions,quarterly,State,Texas,TX,2023,2,507.59,
traditional,all-transactions,quarterly,State,Utah,UT,2023,1,777.8,
traditional,all-transactions,quarterly,State,Utah,UT,2023,2,793.15,
traditional,all-transactions,quarterly,State,Virginia,VA,2023,1,657.83,
traditional,all-transactions,quarterly,State,Virginia,VA,2023,2,680.88,
traditional,all-transactions,quarterly,State,Vermont,VT,2023,1,732.67,
traditional,all-transactions,quarterly,State,Vermont,VT,2023,2,771.42,
traditional,all-transactions,quarterly,State,Washington,WA,2023,1,936.22,
traditional,all-transactions,quarterly,State,Washington,WA,2023,2,965.15,
traditional,all-transactions,quarterly,State,Wisconsin,WI,2023,1,511.99,
traditional,all-transactions,quarterly,State,Wisconsin,WI,2023,2,537.62,
traditional,all-transactions,quarterly,State,West Virginia,WV,2023,1,306.91,
traditional,all-transactions,quarterly,State,West Virginia,WV,2023,2,305.42,
traditional,all-transactions,quarterly,State,Wyoming,WY,2023,1,451.86,
traditional,all-transactions,quarterly,State,Wyoming,WY,2023,2,455.07,
traditional,all-transactions,quarterly,USA or Census Division,East North Central Division,DV_ENC,2023,1,464.4,
traditional,all-transactions,quarterly,USA or Census Division,East North Central Division,DV_ENC,2023,2,485.6,
traditional,all-transactions,quarterly,USA or Census Division,East South Central Division,DV_ESC,2023,1,518.33,
traditional,all-transactions,quarterly,USA or Census Division,East South Central Division,DV_ESC,2023,2,529.81,
traditional,all-transactions,quarterly,USA or Census Division,Middle Atlantic Division,DV_MA,2023,1,765.79,
traditional,all-transactions,quarterly,USA or Census Division,Middle Atlantic Division,DV_MA,2023,2,792.53,
traditional,all-transactions,quarterly,USA or Census Division,Mountain Division,DV_MT,2023,1,701.17,
traditional,all-transactions,quarterly,USA or Census Division,Mountain Division,DV_MT,2023,2,715.18,
traditional,all-transactions,quarterly,USA or Census Division,New England Division,DV_NE,2023,1,875.6,
traditional,all-transactions,quarterly,USA or Census Division,New England Division,DV_NE,2023,2,914.19,
traditional,all-transactions,quarterly,USA or Census Division,Pacific Division,DV_PAC,2023,1,906.96,
traditional,all-transactions,quarterly,USA or Census Division,Pacific Division,DV_PAC,2023,2,930.44,
traditional,all-transactions,quarterly,USA or Census Division,South Atlantic Division,DV_SA,2023,1,663.27,
traditional,all-transactions,quarterly,USA or Census Division,South Atlantic Division,DV_SA,2023,2,682.04,
traditional,all-transactions,quarterly,USA or Census Division,West North Central Division,DV_WNC,2023,1,482.03,
traditional,all-transactions,quarterly,USA or Census Division,West North Central Division,DV_WNC,2023,2,501.3,
traditional,all-transactions,quarterly,USA or Census Division,West South Central Division,DV_WSC,2023,1,454.85,
traditional,all-transactions,quarterly,USA or Census Division,West South Central Division,DV_WSC,2023,2,462.7,
traditional,all-transactions,quarterly,USA or Census Division,United States,USA,2023,1,626.07,
traditional,all-transactions,quarterly,USA or Census Division,United States,USA,2023,2,645.18,
traditional,expanded-data,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,2023,1,459.56,457.52
traditional,expanded-data,quarterly,MSA,"Anaheim-Santa Ana-Irvine, CA (MSAD)",11244,2023,2,469.92,464.65
traditional,expanded-data,quarterly,MSA,"Atlanta-Sandy Springs-Alpharetta, GA",12060,2023,1,347.93,349.52
traditional,expanded-data,quarterly,MSA,"Atlanta-Sandy Springs-Alpharetta, GA",12060,2023,2,359.55,355.1
traditional,expanded-data,quarterly,MSA,"Austin-Round Rock-Georgetown, TX",12420,2023,1,677.84,682.4
traditional,expanded-data,quarterly,MSA,"Austin-Round Rock-Georgetown, TX",12420,2023,2,696.47,663.7
traditional,expanded-data,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2023,1,291.41,292.73
traditional,expanded-data,quarterly,MSA,"Baltimore-Columbia-Towson, MD",12580,2023,2,301.13,297.72
traditional,expanded-data,quarterly,MSA,"Boston, MA (MSAD)",14454,2023,1,467.1,474.47
traditional,expanded-data,quarterly,MSA,"Boston, MA (MSAD)",14454,2023,2,493.04,484.38
traditional,expanded-data,quarterly,MSA,"Cambridge-Newton-Framingham, MA (MSAD)",15764,2023,1,475.78,474.93
traditional,expanded-data,quarterly,MSA,"Cambridge-Newton-Framingham, MA (MSAD)",15764,2023,2,480.93,472.6
traditional,expanded-data,quarterly,MSA,"Charlotte-Concord-Gastonia, NC-SC",16740,2023,1,386.71,388.75
traditional,expanded-data,quarterly,MSA,"Charlotte-Concord-Gastonia, NC-SC",16740,2023,2,402.61,398.22
traditional,expanded-data,quarterly,MSA,"Chicago-Naperville-Evanston, IL (MSAD)",16984,2023,1,265.96,268.98
traditional,expanded-data,quarterly,MSA,"Chicago-Naperville-Evanston, IL (MSAD)",16984,2023,2,277.49,273.34
traditional,expanded-data,quarterly,MSA,"Cincinnati, OH-KY-IN",17140,2023,1,284.73,287.63
traditional,expanded-data,quarterly,MSA,"Cincinnati, OH-KY-IN",17140,2023,2,298.76,294.5
traditional,expanded-data,quarterly,MSA,"Cleveland-Elyria, OH",17460,2023,1,228.26,231.24
traditional,expanded-data,quarterly,MSA,"Cleveland-Elyria, OH",17460,2023,2,242.27,236.98
traditional,expanded-data,quarterly,MSA,"Columbus, OH",18140,2023,1,327.67,328.79
traditional,expanded-data,quarterly,MSA,"Columbus, OH",18140,2023,2,337.44,331.73
traditional,expanded-data,quarterly,MSA,"Dallas-Plano-Irving, TX (MSAD)",19124,2023,1,428.07,429.41
traditional,expanded-data,quarterly,MSA,"Dallas-Plano-Irving, TX (MSAD)",19124,2023,2,440.54,433.27
traditional,expanded-data,quarterly,MSA,"Denver-Aurora-Lakewood, CO",19740,2023,1,675.0,674.03
traditional,expanded-data,quarterly,MSA,"Denver-Aurora-Lakewood, CO",19740,2023,2,688.83,671.68
traditional,expanded-data,quarterly,MSA,"Detroit-Dearborn-Livonia, MI (MSAD)",19804,2023,1,239.48,241.13
traditional,expanded-data,quarterly,MSA,"Detroit-Dearborn-Livonia, MI (MSAD)",19804,2023,2,250.32,245.21
traditional,expanded-data,quarterly,MSA,"Fort Lauderdale-Pompano Beach-Sunrise, FL (MSAD)",22744,2023,1,479.44,482.81
traditional,expanded-data,quarterly,MSA,"Fort Lauderdale-Pompano Beach-Sunrise, FL (MSAD)",22744,2023,2,496.63,494.6
traditional,expanded-data,quarterly,MSA,"Fort Worth-Arlington-Grapevine, TX (MSAD)",23104,2023,1,417.23,419.31
traditional,expanded-data,quarterly,MSA,"Fort Worth-Arlington-Grapevine, TX (MSAD)",23104,2023,2,427.53,420.74
traditional,expanded-data,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2023,1,369.59,371.82
traditional,expanded-data,quarterly,MSA,"Houston-The Woodlands-Sugar Land, TX",26420,2023,2,379.3,375.14
traditional,expanded-data,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,2023,1,289.1,291.59
traditional,expanded-data,quarterly,MSA,"Indianapolis-Carmel-Anderson, IN",26900,2023,2,302.32,298.23
traditional,expanded-data,quarterly,MSA,"Jacksonville, FL",27260,2023,1,405.22,405.51
traditional,expanded-data,quarterly,MSA,"Jacksonville, FL",27260,2023,2,417.57,411.39
traditional,expanded-data,quarterly,MSA,"Kansas City, MO-KS",28140,2023,1,379.24,381.5
traditional,expanded-data,quarterly,MSA,"Kansas City, MO-KS",28140,2023,2,400.08,390.36
traditional,expanded-data,quarterly,MSA,"Las Vegas-Henderson-Paradise, NV",29820,2023,1,347.32,348.09
traditional,expanded-data,quarterly,MSA,"Las Vegas-Henderson-Paradise, NV",29820,2023,2,354.75,349.15
traditional,expanded-data,quarterly,MSA,"Los Angeles-Long Beach-Glendale, CA (MSAD)",31084,2023,1,425.2,421.9
traditional,expanded-data,quarterly,MSA,"Los Angeles-Long Beach-Glendale, CA (MSAD)",31084,2023,2,431.24,424.21
traditional,expanded-data,quarterly,MSA,"Miami-Miami Beach-Kendall, FL (MSAD)",33124,2023,1,606.62,608.55
traditional,expanded-data,quarterly,MSA,"Miami-Miami Beach-Kendall, FL (MSAD)",33124,2023,2,624.79,620.08
traditional,expanded-data,quarterly,MSA,"Milwaukee-Waukesha, WI",33340,2023,1,348.42,349.03
traditional,expanded-data,quarterly,MSA,"Milwaukee-Waukesha, WI",33340,2023,2,364.85,354.97
traditional,expanded-data,quarterly,MSA,"Minneapolis-St. Paul-Bloomington, MN-WI",33460,2023,1,391.65,397.15
traditional,expanded-data,quarterly,MSA,"Minneapolis-St. Paul-Bloomington, MN-WI",33460,2023,2,409.26,400.02
traditional,expanded-data,quarterly,MSA,"Montgomery County-Bucks County-Chester County, PA (MSAD)",33874,2023,1,299.71,302.25
traditional,expanded-data,quarterly,MSA,"Montgomery County-Bucks County-Chester County, PA (MSAD)",33874,2023,2,315.83,309.9
traditional,expanded-data,quarterly,MSA,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,2023,1,515.6,517.97
traditional,expanded-data,quarterly,MSA,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,2023,2,527.76,522.36
traditional,expanded-data,quarterly,MSA,"Nassau County-Suffolk County, NY (MSAD)",35004,2023,1,402.82,405.04
traditional,expanded-data,quarterly,MSA,"Nassau County-Suffolk County, NY (MSAD)",35004,2023,2,416.57,418.0
traditional,expanded-data,quarterly,MSA,"Newark, NJ-PA (MSAD)",35084,2023,1,334.19,335.14
traditional,expanded-data,quarterly,MSA,"Newark, NJ-PA (MSAD)",35084,2023,2,346.32,342.86
traditional,expanded-data,quarterly,MSA,"New York-Jersey City-White Plains, NY-NJ (MSAD)",35614,2023,1,358.82,360.24
traditional,expanded-data,quarterly,MSA,"New York-Jersey City-White Plains, NY-NJ (MSAD)",35614,2023,2,369.09,367.5
traditional,expanded-data,quarterly,MSA,"Oakland-Berkeley-Livermore, CA (MSAD)",36084,2023,1,462.36,461.92
traditional,expanded-data,quarterly,MSA,"Oakland-Berkeley-Livermore, CA (MSAD)",36084,2023,2,468.61,457.86
traditional,expanded-data,quarterly,MSA,"Orlando-Kissimmee-Sanford, FL",36740,2023,1,399.42,402.6
traditional,expanded-data,quarterly,MSA,"Orlando-Kissimmee-Sanford, FL",36740,2023,2,409.95,405.94
traditional,expanded-data,quarterly,MSA,"Philadelphia, PA (MSAD)",37964,2023,1,387.94,392.0
traditional,expanded-data,quarterly,MSA,"Philadelphia, PA (MSAD)",37964,2023,2,402.54,397.11
traditional,expanded-data,quarterly,MSA,"Phoenix-Mesa-Chandler, AZ",38060,2023,1,502.17,509.77
traditional,expanded-data,quarterly,MSA,"Phoenix-Mesa-Chandler, AZ",38060,2023,2,514.89,502.37
traditional,expanded-data,quarterly,MSA,"Pittsburgh, PA",38300,2023,1,307.21,311.71
traditional,expanded-data,quarterly,MSA,"Pittsburgh, PA",38300,2023,2,324.02,317.91
traditional,expanded-data,quarterly,MSA,"Portland-Vancouver-Hillsboro, OR-WA",38900,2023,1,657.64,659.91
traditional,expanded-data,quarterly,MSA,"Portland-Vancouver-Hillsboro, OR-WA",38900,2023,2,679.79,664.35
traditional,expanded-data,quarterly,MSA,"Providence-Warwick, RI-MA",39300,2023,1,387.75,391.06
traditional,expanded-data,quarterly,MSA,"Providence-Warwick, RI-MA",39300,2023,2,406.26,397.98
traditional,expanded-data,quarterly,MSA,"Riverside-San Bernardino-Ontario, CA",40140,2023,1,367.83,369.46
traditional,expanded-data,quarterly,MSA,"Riverside-San Bernardino-Ontario, CA",40140,2023,2,376.97,373.41
traditional,expanded-data,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2023,1,348.57,351.0
traditional,expanded-data,quarterly,MSA,"Sacramento-Roseville-Folsom, CA",40900,2023,2,363.21,357.03
traditional,expanded-data,quarterly,MSA,"St. Louis, MO-IL",41180,2023,1,270.02,272.37
traditional,expanded-data,quarterly,MSA,"St. Louis, MO-IL",41180,2023,2,286.95,280.25
traditional,expanded-data,quarterly,MSA,"San Antonio-New Braunfels, TX",41700,2023,1,434.7,436.81
traditional,expanded-data,quarterly,MSA,"San Antonio-New Braunfels, TX",41700,2023,2,439.11,435.15
traditional,expanded-data,quarterly,MSA,"San Diego-Chula Vista-Carlsbad, CA",41740,2023,1,471.43,472.94
traditional,expanded-data,quarterly,MSA,"San Diego-Chula Vista-Carlsbad, CA",41740,2023,2,482.16,476.6
traditional,expanded-data,quarterly,MSA,"San Francisco-San Mateo-Redwood City, CA (MSAD)",41884,2023,1,521.52,520.85
traditional,expanded-data,quarterly,MSA,"San Francisco-San Mateo-Redwood City, CA (MSAD)",41884,2023,2,519.77,513.27
traditional,expanded-data,quarterly,MSA,"San Jose-Sunnyvale-Santa Clara, CA",41940,2023,1,506.12,504.11
traditional,expanded-data,quarterly,MSA,"San Jose-Sunnyvale-Santa Clara, CA",41940,2023,2,514.67,504.08
traditional,expanded-data,quarterly,MSA,"Seattle-Bellevue-Kent, WA (MSAD)",42644,2023,1,597.64,592.57
traditional,expanded-data,quarterly,MSA,"Seattle-Bellevue-Kent, WA (MSAD)",42644,2023,2,614.04,595.31
traditional,expanded-data,quarterly,MSA,"Tampa-St. Petersburg-Clearwater, FL",45300,2023,1,464.42,466.93
traditional,expanded-data,quarterly,MSA,"Tampa-St. Petersburg-Clearwater, FL",45300,2023,2,478.5,472.4
traditional,expanded-data,quarterly,MSA,"Virginia Beach-Norfolk-Newport News, VA-NC",47260,2023,1,369.72,370.92
traditional,expanded-data,quarterly,MSA,"Virginia Beach-Norfolk-Newport News, VA-NC",47260,2023,2,383.06,379.8
traditional,expanded-data,quarterly,MSA,"Warren-Troy-Farmington Hills, MI (MSAD)",47664,2023,1,296.84,297.88
traditional,expanded-data,quarterly,MSA,"Warren-Troy-Farmington Hills, MI (MSAD)",47664,2023,2,309.16,303.24
traditional,expanded-data,quarterly,MSA,"Washington-Arlington-Alexandria, DC-VA-MD-WV (MSAD)",47894,2023,1,345.01,346.98
traditional,expanded-data,quarterly,MSA,"Washington-Arlington-Alexandria, DC-VA-MD-WV (MSAD)",47894,2023,2,358.55,352.92
traditional,expanded-data,quarterly,MSA,"West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)",48424,2023,1,450.74,453.0
traditional,expanded-data,quarterly,MSA,"West Palm Beach-Boca Raton-Boynton Beach, FL (MSAD)",48424,2023,2,469.64,465.78
traditional,expanded-data,quarterly,State,Alaska,AK,2023,1,339.49,344.33
traditional,expanded-data,quarterly,State,Alaska,AK,2023,2,362.6,357.26
traditional,expanded-data,quarterly,State,Alabama,AL,2023,1,270.09,270.68
traditional,expanded-data,quarterly,State,Alabama,AL,2023,2,276.08,272.83
traditional,expanded-data,quarterly,State,Arkansas,AR,2023,1,322.67,325.18
traditional,expanded-data,quarterly,State,Arkansas,AR,2023,2,333.32,331.99
traditional,expanded-data,quarterly,State,Arizona,AZ,2023,1,494.78,501.01
traditional,expanded-data,quarterly,State,Arizona,AZ,2023,2,508.47,498.26
traditional,expanded-data,quarterly,State,California,CA,2023,1,398.29,398.53
traditional,expanded-data,quarterly,State,California,CA,2023,2,407.21,401.66
traditional,expanded-data,quarterly,State,Colorado,CO,2023,1,651.63,651.34
traditional,expanded-data,quarterly,State,Colorado,CO,2023,2,666.52,653.35
traditional,expanded-data,quarterly,State,Connecticut,CT,2023,1,265.24,269.62
traditional,expanded-data,quarterly,State,Connecticut,CT,2023,2,281.36,277.84
traditional,expanded-data,quarterly,State,District of Columbia,DC,2023,1,586.92,577.96
traditional,expanded-data,quarterly,State,District of Columbia,DC,2023,2,596.98,584.19
traditional,expanded-data,quarterly,State,Delaware,DE,2023,1,285.24,287.09
traditional,expanded-data,quarterly,State,Delaware,DE,2023,2,290.27,288.41
traditional,expanded-data,quarterly,State,Florida,FL,2023,1,456.22,457.51
traditional,expanded-data,quarterly,State,Florida,FL,2023,2,470.07,464.71
traditional,expanded-data,quarterly,State,Georgia,GA,2023,1,345.43,347.56
traditional,expanded-data,quarterly,State,Georgia,GA,2023,2,359.39,355.37
traditional,expanded-data,quarterly,State,Hawaii,HI,2023,1,476.26,465.67
traditional,expanded-data,quarterly,State,Hawaii,HI,2023,2,474.46,467.95
traditional,expanded-data,quarterly,State,Iowa,IA,2023,1,346.23,347.12
traditional,expanded-data,quarterly,State,Iowa,IA,2023,2,356.97,351.27
traditional,expanded-data,quarterly,State,Idaho,ID,2023,1,601.48,603.48
traditional,expanded-data,quarterly,State,Idaho,ID,2023,2,622.1,607.25
traditional,expanded-data,quarterly,State,Illinois,IL,2023,1,254.38,256.69
traditional,expanded-data,quarterly,State,Illinois,IL,2023,2,264.97,260.6
traditional,expanded-data,quarterly,State,Indiana,IN,2023,1,313.07,315.3
traditional,expanded-data,quarterly,State,Indiana,IN,2023,2,327.82,322.23
traditional,expanded-data,quarterly,State,Kansas,KS,2023,1,351.89,354.87
traditional,expanded-data,quarterly,State,Kansas,KS,2023,2,369.21,362.64
traditional,expanded-data,quarterly,State,Kentucky,KY,2023,1,324.89,327.02
traditional,expanded-data,quarterly,State,Kentucky,KY,2023,2,334.12,330.62
traditional,expanded-data,quarterly,State,Louisiana,LA,2023,1,322.68,324.09
traditional,expanded-data,quarterly,State,Louisiana,LA,2023,2,331.36,327.86
traditional,expanded-data,quarterly,State,Massachusetts,MA,2023,1,445.76,447.58
traditional,expanded-data,quarterly,State,Massachusetts,MA,2023,2,461.97,452.92
traditional,expanded-data,quarterly,State,Maryland,MD,2023,1,299.71,301.22
traditional,expanded-data,quarterly,State,Maryland,MD,2023,2,310.59,306.92
traditional,expanded-data,quarterly,State,Maine,ME,2023,1,399.7,406.65
traditional,expanded-data,quarterly,State,Maine,ME,2023,2,422.92,417.24
traditional,expanded-data,quarterly,State,Michigan,MI,2023,1,312.98,314.81
traditional,expanded-data,quarterly,State,Michigan,MI,2023,2,324.37,318.1
traditional,expanded-data,quarterly,State,Minnesota,MN,2023,1,388.61,393.03
traditional,expanded-data,quarterly,State,Minnesota,MN,2023,2,405.7,397.13
traditional,expanded-data,quarterly,State,Missouri,MO,2023,1,324.68,327.02
traditional,expanded-data,quarterly,State,Missouri,MO,2023,2,343.79,336.76
traditional,expanded-data,quarterly,State,Mississippi,MS,2023,1,282.59,285.77
traditional,expanded-data,quarterly,State,Mississippi,MS,2023,2,291.34,291.84
traditional,expanded-data,quarterly,State,Montana,MT,2023,1,659.9,667.25
traditional,expanded-data,quarterly,State,Montana,MT,2023,2,696.87,684.22
traditional,expanded-data,quarterly,State,North Carolina,NC,2023,1,362.23,364.39
traditional,expanded-data,quarterly,State,North Carolina,NC,2023,2,377.51,372.88
traditional,expanded-data,quarterly,State,North Dakota,ND,2023,1,455.21,453.03
traditional,expanded-data,quarterly,State,North Dakota,ND,2023,2,467.24,458.48
traditional,expanded-data,quarterly,State,Nebraska,NE,2023,1,404.28,405.64
traditional,expanded-data,quarterly,State,Nebraska,NE,2023,2,416.23,409.73
traditional,expanded-data,quarterly,State,New Hampshire,NH,2023,1,385.14,388.66
traditional,expanded-data,quarterly,State,New Hampshire,NH,2023,2,400.46,395.65
traditional,expanded-data,quarterly,State,New Jersey,NJ,2023,1,322.34,325.54
traditional,expanded-data,quarterly,State,New Jersey,NJ,2023,2,334.35,332.11
traditional,expanded-data,quarterly,State,New Mexico,NM,2023,1,377.21,378.94
traditional,expanded-data,quarterly,State,New Mexico,NM,2023,2,386.54,385.33
traditional,expanded-data,quarterly,State,Nevada,NV,2023,1,365.69,366.67
traditional,expanded-data,quarterly,State,Nevada,NV,2023,2,373.81,367.69
traditional,expanded-data,quarterly,State,New York,NY,2023,1,321.82,323.32
traditional,expanded-data,quarterly,State,New York,NY,2023,2,333.48,330.44
traditional,expanded-data,quarterly,State,Ohio,OH,2023,1,281.28,283.53
traditional,expanded-data,quarterly,State,Ohio,OH,2023,2,294.76,289.36
traditional,expanded-data,quarterly,State,Oklahoma,OK,2023,1,331.63,331.44
traditional,expanded-data,quarterly,State,Oklahoma,OK,2023,2,341.18,336.1
traditional,expanded-data,quarterly,State,Oregon,OR,2023,1,642.13,642.98
traditional,expanded-data,quarterly,State,Oregon,OR,2023,2,661.23,646.24
traditional,expanded-data,quarterly,State,Pennsylvania,PA,2023,1,316.68,319.17
traditional,expanded-data,quarterly,State,Pennsylvania,PA,2023,2,332.55,326.87
traditional,expanded-data,quarterly,State,Rhode Island,RI,2023,1,362.32,364.92
traditional,expanded-data,quarterly,State,Rhode Island,RI,2023,2,380.98,372.85
traditional,expanded-data,quarterly,State,South Carolina,SC,2023,1,355.89,357.41
traditional,expanded-data,quarterly,State,South Carolina,SC,2023,2,367.81,363.82
traditional,expanded-data,quarterly,State,South Dakota,SD,2023,1,472.13,475.47
traditional,expanded-data,quarterly,State,South Dakota,SD,2023,2,491.79,484.91
traditional,expanded-data,quarterly,State,Tennessee,TN,2023,1,428.48,430.04
traditional,expanded-data,quarterly,State,Tennessee,TN,2023,2,439.92,435.49
traditional,expanded-data,quarterly,State,Texas,TX,2023,1,409.65,411.57
traditional,expanded-data,quarterly,State,Texas,TX,2023,2,419.08,414.33
traditional,expanded-data,quarterly,State,Utah,UT,2023,1,703.6,706.94
traditional,expanded-data,quarterly,State,Utah,UT,2023,2,729.84,714.88
traditional,expanded-data,quarterly,State,Virginia,VA,2023,1,366.93,366.87
traditional,expanded-data,quarterly,State,Virginia,VA,2023,2,379.54,372.83
traditional,expanded-data,quarterly,State,Vermont,VT,2023,1,321.91,327.85
traditional,expanded-data,quarterly,State,Vermont,VT,2023,2,333.58,330.93
traditional,expanded-data,quarterly,State,Washington,WA,2023,1,590.58,589.76
traditional,expanded-data,quarterly,State,Washington,WA,2023,2,608.49,595.14
traditional,expanded-data,quarterly,State,Wisconsin,WI,2023,1,377.8,381.92
traditional,expanded-data,quarterly,State,Wisconsin,WI,2023,2,395.94,389.25
traditional,expanded-data,quarterly,State,West Virginia,WV,2023,1,358.98,357.03
traditional,expanded-data,quarterly,State,West Virginia,WV,2023,2,365.4,358.19
traditional,expanded-data,quarterly,State,Wyoming,WY,2023,1,510.35,513.24
traditional,expanded-data,quarterly,State,Wyoming,WY,2023,2,525.63,517.11
traditional,expanded-data,quarterly,USA or Census Division,East North Central Division,DV_ENC,2023,1,298.75,300.84
traditional,expanded-data,quarterly,USA or Census Division,East North Central Division,DV_ENC,2023,2,311.8,305.96
traditional,expanded-data,quarterly,USA or Census Division,East South Central Division,DV_ESC,2023,1,333.71,335.34
traditional,expanded-data,quarterly,USA or Census Division,East South Central Division,DV_ESC,2023,2,342.57,339.48
